,ti1_centroid_x,ti1_centroid_y,ti2_centroid_x,ti2_centroid_y,ti3_centroid_x,ti3_centroid_y,ti4_centroid_x,ti4_centroid_y,ti5_centroid_x,ti5_centroid_y,ti58_centroid_x,ti58_centroid_y,ti155_centroid_x,ti155_centroid_y,ti166_centroid_x,ti166_centroid_y,ti165_centroid_x,ti165_centroid_y,ti218_centroid_x,ti218_centroid_y,ti227_centroid_x,ti227_centroid_y,ti271_centroid_x,ti271_centroid_y,ti278_centroid_x,ti278_centroid_y,ti269_centroid_x,ti269_centroid_y,ti286_centroid_x,ti286_centroid_y,ti299_centroid_x,ti299_centroid_y,ti300_centroid_x,ti300_centroid_y,ti322_centroid_x,ti322_centroid_y,ti324_centroid_x,ti324_centroid_y,ti345_centroid_x,ti345_centroid_y,ti354_centroid_x,ti354_centroid_y,ti373_centroid_x,ti373_centroid_y,ti372_centroid_x,ti372_centroid_y,ti382_centroid_x,ti382_centroid_y,ti408_centroid_x,ti408_centroid_y,ti409_centroid_x,ti409_centroid_y,ti422_centroid_x,ti422_centroid_y,ti433_centroid_x,ti433_centroid_y,ti371_centroid_x,ti371_centroid_y,ti466_centroid_x,ti466_centroid_y,ti513_centroid_x,ti513_centroid_y,ti533_centroid_x,ti533_centroid_y,ti540_centroid_x,ti540_centroid_y,ti579_centroid_x,ti579_centroid_y,ti625_centroid_x,ti625_centroid_y,ti656_centroid_x,ti656_centroid_y,ti711_centroid_x,ti711_centroid_y,ti722_centroid_x,ti722_centroid_y,ti784_centroid_x,ti784_centroid_y,ti787_centroid_x,ti787_centroid_y,ti795_centroid_x,ti795_centroid_y,ti833_centroid_x,ti833_centroid_y,ti830_centroid_x,ti830_centroid_y,ti872_centroid_x,ti872_centroid_y,ti909_centroid_x,ti909_centroid_y,ti956_centroid_x,ti956_centroid_y,ti975_centroid_x,ti975_centroid_y,ti983_centroid_x,ti983_centroid_y,ti1051_centroid_x,ti1051_centroid_y,ti1066_centroid_x,ti1066_centroid_y,ti1075_centroid_x,ti1075_centroid_y,ti1064_centroid_x,ti1064_centroid_y,ti1086_centroid_x,ti1086_centroid_y,ti1108_centroid_x,ti1108_centroid_y,ti1121_centroid_x,ti1121_centroid_y,ti1125_centroid_x,ti1125_centroid_y,ti1126_centroid_x,ti1126_centroid_y,ti1133_centroid_x,ti1133_centroid_y,ti1215_centroid_x,ti1215_centroid_y,ti1217_centroid_x,ti1217_centroid_y,ti1222_centroid_x,ti1222_centroid_y,ti1266_centroid_x,ti1266_centroid_y,ti1281_centroid_x,ti1281_centroid_y,ti1337_centroid_x,ti1337_centroid_y,ti1387_centroid_x,ti1387_centroid_y,ti1431_centroid_x,ti1431_centroid_y,ti1432_centroid_x,ti1432_centroid_y,ti1433_centroid_x,ti1433_centroid_y,ti1440_centroid_x,ti1440_centroid_y,ti1442_centroid_x,ti1442_centroid_y,ti1458_centroid_x,ti1458_centroid_y,ti1477_centroid_x,ti1477_centroid_y
0,609.19384765625,-678.2162475585938,612.6771850585938,-673.4393310546875,592.0468139648438,-717.6763916015625,559.2180786132811,-753.9923706054688,562.9664916992188,-725.6459350585938,661.0130004882812,-600.0567016601562,661.9196166992188,-598.7681884765625,622.3978881835938,-642.7284545898438,620.3222045898438,-651.2831420898438,617.5236206054688,-638.669921875,681.7647705078125,-645.6866455078125,600.0345458984375,-627.9262084960938,668.6328125,-589.1251220703125,608.04833984375,-643.1793823242188,603.5191040039062,-640.4260864257812,604.9720458984375,-630.4359130859375,587.9903564453125,-619.0821533203125,670.1209106445312,-663.8291625976562,572.654052734375,-609.1456298828125,529.1143188476561,-585.1400146484375,580.3196411132812,-623.7022705078125,660.3239135742188,-678.9808959960938,656.0995483398438,-674.595703125,712.9584350585938,-633.5875854492188,718.4827270507812,-723.9276733398438,674.71533203125,-688.546875,668.7855224609375,-685.5977783203125,687.517578125,-668.9580688476562,665.112548828125,-680.8297729492188,618.4924926757812,-638.6011352539062,668.5820922851562,-685.899169921875,688.6262817382812,-666.6793212890625,601.4508666992188,-637.5013427734375,675.650634765625,-653.446533203125,638.1005859375,-612.9951782226562,739.3921508789062,-496.6754760742188,664.74853515625,-681.3970947265625,682.788330078125,-644.7127075195312,664.9485473632812,-681.0513305664062,739.6128540039062,-496.717529296875,667.8695068359375,-566.94921875,668.6547241210938,-685.7772827148438,667.4862060546875,-559.8246459960939,655.60400390625,-675.5948486328125,662.729736328125,-556.3890991210939,729.4546508789062,-506.4393615722656,651.3513793945312,-548.4636840820311,720.2987060546875,-587.7411499023438,649.8453369140625,-547.9443359375,644.9224243164062,-545.0441284179689,655.7321166992188,-562.3321533203125,721.01025390625,-591.005859375,723.8944702148438,-591.9817504882812,655.44091796875,-675.9150390625,651.0916137695312,-559.3555297851561,639.2536010742188,-541.24755859375,629.3507080078125,-534.053955078125,722.486572265625,-547.6810302734375,722.3684692382812,-547.7805786132811,715.97412109375,-608.1441650390625,729.1524658203125,-506.3801574707031,712.5031127929688,-632.8264770507812,682.6858520507812,-644.7864990234375,655.7243041992188,-675.4764404296875,722.53955078125,-547.7789306640625,737.3934326171875,-543.3872680664061,660.7710571289062,-613.2459106445312,637.1083374023438,-549.4030151367189,651.2970581054688,-559.18017578125,630.6075439453125,-545.2181396484375,715.2962646484375,-560.1428833007811,722.4342651367188,-547.5916748046875
1,609.17578125,-678.2705078125,612.73095703125,-673.373779296875,593.141845703125,-715.986083984375,559.0050659179689,-754.3297729492188,562.9672241210938,-725.6447143554688,661.0113525390625,-600.0578002929688,660.9607543945312,-600.105224609375,622.5361328125,-642.7227172851562,620.31640625,-651.232177734375,618.5950317382812,-639.7703857421875,681.776123046875,-645.7014770507812,598.4805297851562,-627.1739501953125,668.6229858398438,-589.1397705078125,607.8202514648438,-643.0208740234375,603.5255126953125,-640.4035034179688,605.7305297851562,-630.94873046875,587.805908203125,-619.2447509765625,670.1240844726562,-663.8225708007812,572.539306640625,-609.2966918945312,529.3480834960939,-585.713134765625,580.3267822265625,-623.6930541992188,660.5923461914062,-678.0003662109375,655.95361328125,-674.8837890625,712.949462890625,-633.5897216796875,718.3836669921875,-724.0303344726562,674.7174682617188,-688.544189453125,668.7835693359375,-685.5952758789062,687.4951782226562,-668.9542846679688,665.0390014648438,-681.0445556640625,618.3563842773438,-638.635986328125,668.5241088867188,-685.7683715820312,688.6177978515625,-666.6796264648438,601.7841186523438,-637.57763671875,675.6347045898438,-653.4656982421875,638.1097412109375,-612.9986572265625,739.4380493164062,-496.6421508789063,664.7420043945312,-681.384521484375,682.7888793945312,-644.6837158203125,664.94384765625,-681.05517578125,739.6203002929688,-496.7216491699219,669.0914916992188,-568.1583862304688,668.4349975585938,-685.676513671875,667.3683471679688,-559.5533447265625,655.56591796875,-675.6731567382812,662.1421508789062,-556.06689453125,729.5671997070312,-506.5276184082031,651.3662719726562,-548.4686279296875,719.7537231445312,-587.435546875,649.8487548828125,-547.94189453125,644.93017578125,-545.0339965820311,656.6346435546875,-562.9285888671875,720.9335327148438,-591.0445556640625,723.905029296875,-591.9805297851562,655.317626953125,-676.0347900390625,650.8782348632812,-559.76513671875,639.808349609375,-541.5248413085939,629.3491821289062,-534.0558471679689,722.2328491210938,-548.58154296875,722.3670654296875,-547.7882690429689,715.9351196289062,-607.586181640625,729.1206665039062,-506.4547424316406,712.502197265625,-632.830810546875,682.6236572265625,-644.7796020507812,655.57373046875,-675.5345458984375,722.5555419921875,-547.795166015625,737.3949584960938,-543.3908081054689,663.3980102539062,-611.4949340820312,636.3920288085938,-549.358642578125,652.4094848632812,-559.2990112304689,630.61572265625,-545.3396606445311,714.0162353515625,-560.5777587890625,722.2858276367188,-547.949951171875
2,609.1083374023438,-678.2181396484375,612.72216796875,-673.436279296875,593.8006591796875,-715.2752075195312,558.6912841796875,-754.7247924804688,562.9688110351562,-725.6482543945312,660.8703002929688,-600.3958129882812,660.8131103515625,-600.0479736328125,622.3628540039062,-642.5967407226562,620.3131103515625,-651.2467651367188,618.5806884765625,-639.7772216796875,682.0941772460938,-645.7721557617188,600.0512084960938,-627.6493530273438,668.4207153320312,-589.0861206054688,607.6619262695312,-642.7218017578125,603.5347290039062,-640.397705078125,605.4808959960938,-630.8447265625,588.0084228515625,-619.0403442382812,670.1145629882812,-663.7918090820312,572.6168212890625,-609.1716918945312,529.499755859375,-586.1630249023438,580.3220825195312,-623.6968994140625,660.5897216796875,-677.95166015625,655.8953857421875,-675.037841796875,712.4117431640625,-633.6176147460938,718.1380615234375,-723.126708984375,674.397216796875,-689.1943969726562,668.7890625,-685.6163940429688,687.4937744140625,-668.9514770507812,664.9638061523438,-681.0919799804688,618.1760864257812,-638.7159423828125,668.5709228515625,-685.7689819335938,688.529052734375,-666.4745483398438,601.8612060546875,-637.9092407226562,675.6466064453125,-653.3236694335938,638.1065673828125,-613.0029907226562,739.3270874023438,-496.5405578613281,664.74853515625,-681.3756713867188,683.2574462890625,-644.9542846679688,664.9551391601562,-681.060791015625,739.025634765625,-496.4521789550781,668.0206909179688,-567.3191528320312,668.5197143554688,-685.6909790039062,667.2931518554688,-559.33984375,655.525390625,-675.670166015625,661.8836059570312,-555.8072509765625,729.38232421875,-506.5278015136719,651.3529052734375,-548.4558715820311,719.7669677734375,-587.4302978515625,649.8517456054688,-547.9358520507811,644.7023315429688,-544.7785034179689,656.9179077148438,-562.974609375,721.2255859375,-590.9851684570312,723.9157104492188,-591.9822387695312,655.0668334960938,-676.0682983398438,650.8726196289062,-559.764404296875,640.1319580078125,-541.7205810546875,629.3439331054688,-534.0548095703125,722.2328491210938,-548.5849609375,722.3594360351562,-547.794677734375,715.9271850585938,-607.592529296875,729.1467895507812,-506.412353515625,712.39404296875,-632.9357299804688,682.6904907226562,-644.8392333984375,655.576904296875,-675.4796142578125,722.5579223632812,-547.8029174804689,737.3922119140625,-543.7264404296875,663.617431640625,-611.3656616210938,636.2974853515625,-549.0621948242189,652.361083984375,-559.241455078125,630.6282958984375,-545.4093017578125,714.0137329101562,-560.5750732421875,722.2832641601562,-547.954833984375
3,609.1102294921875,-678.2194213867188,612.7478637695312,-673.3839111328125,594.272216796875,-714.3496704101562,558.8671264648439,-754.4821166992188,563.0401611328125,-725.6378173828125,660.8792114257812,-600.2407836914062,660.7986450195312,-600.2037963867188,622.3363037109375,-642.4747924804688,620.30810546875,-651.2545776367188,618.777099609375,-639.928955078125,682.0660400390625,-645.69384765625,600.2377319335938,-627.6150512695312,668.7894287109375,-588.4595947265625,607.8675537109375,-642.8120727539062,603.530029296875,-640.3845825195312,605.4371948242188,-630.7367553710938,587.6223754882812,-618.7003173828125,670.1260986328125,-663.7885131835938,572.5661010742188,-609.2654418945312,529.9990234375,-586.1463623046875,580.3133544921875,-623.6967163085938,660.5498046875,-678.071533203125,655.8694458007812,-675.15087890625,712.3329467773438,-633.5116577148438,717.5113525390625,-722.843017578125,674.4126586914062,-689.1802978515625,668.5225830078125,-685.459228515625,687.8880004882812,-669.0298461914062,664.9303588867188,-681.054931640625,618.1654663085938,-638.7996215820312,668.5704345703125,-685.91162109375,688.4598999023438,-666.3826904296875,601.831787109375,-637.8759765625,675.7080688476562,-653.4580688476562,638.1097412109375,-613.0086059570312,739.4592895507812,-496.61309814453125,664.8104858398438,-681.410888671875,683.3029174804688,-644.947265625,664.8963012695312,-681.2493896484375,739.23828125,-496.50726318359375,668.0175170898438,-567.2720947265625,668.3175048828125,-685.6251831054688,667.2550659179688,-559.2450561523439,655.5135498046875,-675.7100830078125,661.669677734375,-555.7444458007811,729.3418579101562,-506.5652770996094,650.5789794921875,-548.0498046875,719.8075561523438,-587.408935546875,649.6861572265625,-547.8680419921875,644.4777221679688,-544.601806640625,656.8026733398438,-562.9801635742188,721.7030639648438,-591.3446044921875,724.0264282226562,-592.2070922851562,655.4765625,-676.076416015625,650.872314453125,-559.7660522460939,640.1137084960938,-541.74560546875,629.34423828125,-534.055908203125,722.230224609375,-548.5827026367189,722.3539428710938,-547.7932739257811,715.9252319335938,-607.5914916992188,729.141357421875,-506.383056640625,712.0641479492188,-632.9323120117188,682.7462158203125,-644.7409057617188,655.5565185546875,-675.4038696289062,722.5599365234375,-547.805908203125,737.4716796875,-543.6953125,663.7412719726562,-610.67333984375,637.0311279296875,-549.9876708984375,652.3605346679688,-559.2479858398439,630.6104125976562,-545.1583251953125,714.0116577148438,-560.5827026367189,722.275146484375,-547.9664916992189
4,609.1602783203125,-678.2568969726562,612.746826171875,-673.4102172851562,594.9757690429688,-713.4063110351562,558.6752319335939,-754.7437744140625,562.9711303710938,-725.5941772460938,660.9769897460938,-600.2484130859375,660.8446044921875,-600.203125,622.3186645507812,-642.3618774414062,620.2811889648438,-651.2592163085938,618.7752075195312,-640.00341796875,682.2271118164062,-645.9021606445312,600.2238159179688,-627.5938110351562,668.6044311523438,-588.7952270507812,608.20263671875,-642.9823608398438,603.5335083007812,-640.3773193359375,605.2684936523438,-630.6036987304688,587.7523803710938,-618.8945922851562,669.8778076171875,-663.3602905273438,572.478271484375,-609.3756713867188,530.3712158203125,-586.2118530273438,580.3251342773438,-623.704833984375,660.481689453125,-678.1364135742188,655.8474731445312,-675.205078125,712.283203125,-633.675048828125,717.116943359375,-722.6904296875,674.8088989257812,-689.39453125,668.7122192382812,-684.9103393554688,687.6266479492188,-668.906982421875,664.7377319335938,-681.2288208007812,618.248779296875,-638.84375,668.298583984375,-685.9125366210938,688.5138549804688,-666.3718872070312,601.943359375,-637.9013061523438,675.871826171875,-653.4719848632812,638.1116333007812,-613.0083618164062,739.5338745117188,-496.6552429199219,664.8653564453125,-681.33349609375,683.3417358398438,-644.9622192382812,664.8936767578125,-681.2520141601562,739.2824096679688,-496.5656433105469,668.5255737304688,-567.7084350585938,668.4238891601562,-685.67529296875,667.057861328125,-559.1005859375,655.5046997070312,-675.7421264648438,661.6622314453125,-555.7218017578125,729.3926391601562,-506.4934997558594,650.2987670898438,-547.9116821289061,719.8017578125,-587.4051513671875,649.5134887695312,-547.7527465820311,644.3074951171875,-544.5462036132811,656.9796142578125,-563.0745239257812,721.7843017578125,-591.2072143554688,724.0510864257812,-592.1964111328125,655.621826171875,-676.1123046875,651.2510375976562,-560.0328979492189,640.1321411132812,-541.7368774414061,629.0684204101562,-534.2263793945311,722.2313232421875,-548.5814208984375,722.3958740234375,-548.3588256835939,715.9274291992188,-607.5889282226562,729.1416015625,-506.3560791015625,712.1615600585938,-632.8568725585938,682.79931640625,-644.6399536132812,655.6041870117188,-675.3998413085938,722.5698852539062,-547.8068237304689,737.5418701171875,-543.7229614257811,664.1144409179688,-610.3797607421875,637.0601196289062,-549.9330444335939,652.2510375976562,-559.1276245117189,630.6213989257812,-545.17138671875,714.0092163085938,-560.5877075195311,722.2765502929688,-547.9739379882811
5,609.1903076171875,-678.2755737304688,612.7374267578125,-673.4158325195312,595.4622192382812,-712.5731811523438,558.5263061523439,-754.8555908203125,562.9881591796875,-725.7464599609375,661.01025390625,-600.1856079101562,660.8004760742188,-600.2389526367188,622.3368530273438,-642.3872680664062,620.299072265625,-651.21142578125,618.82373046875,-640.03076171875,682.204833984375,-645.8087768554688,600.7684326171875,-627.77734375,668.5641479492188,-588.98193359375,608.2413940429688,-643.05419921875,603.5177612304688,-640.3641967773438,605.1526489257812,-630.5215454101562,587.4277954101562,-618.620849609375,669.8740844726562,-663.33642578125,572.4483642578125,-609.3502197265625,530.5819091796875,-586.6093139648438,580.3179321289062,-623.7135620117188,660.5315551757812,-678.0916137695312,655.8569946289062,-675.2613525390625,712.2041015625,-633.7393188476562,717.1030883789062,-722.826904296875,675.2645874023438,-689.1617431640625,668.7755737304688,-684.9114379882812,687.599365234375,-668.8870239257812,664.7142333984375,-681.2977905273438,618.0975341796875,-638.8405151367188,668.2993774414062,-685.909912109375,688.640625,-666.424072265625,601.940185546875,-637.9044189453125,675.8646240234375,-653.5323486328125,638.1129150390625,-613.0203247070312,739.5491333007812,-496.6813354492188,664.858642578125,-681.3115234375,683.222412109375,-644.937255859375,664.9286499023438,-681.10595703125,739.3218383789062,-496.57843017578125,668.8251953125,-567.7473754882812,668.404052734375,-685.8670043945312,667.0242309570312,-559.0008544921875,655.4063720703125,-675.8069458007812,661.5003051757812,-555.6724853515625,729.369873046875,-506.4422607421875,650.0760498046875,-547.73828125,719.8029174804688,-587.4124145507812,649.587646484375,-547.8466796875,644.109619140625,-544.5423583984375,656.8106689453125,-562.7802734375,721.70947265625,-591.0640258789062,724.1598510742188,-592.3397827148438,655.4273071289062,-675.9705200195312,651.699951171875,-560.0908813476561,639.806640625,-541.4794921875,628.9601440429688,-534.3268432617189,722.2352294921875,-548.5765380859375,722.4020385742188,-548.3602905273439,715.9281616210938,-607.5897827148438,729.1434936523438,-506.3596496582031,711.763916015625,-632.7744750976562,682.423583984375,-644.7249145507812,655.44580078125,-675.5364990234375,722.687255859375,-547.6336059570311,737.60888671875,-543.9310302734375,664.1224365234375,-609.4256591796875,636.8369140625,-549.8221435546875,652.1510620117188,-558.9576416015625,630.623291015625,-545.150390625,714.0003662109375,-560.5988159179689,722.2771606445312,-547.9786376953125
6,609.1876220703125,-678.2791137695312,612.7681884765625,-673.4068603515625,596.0435180664062,-711.7283325195312,558.7548828125,-754.5513305664062,562.9599609375,-725.6034545898438,661.1290283203125,-600.1516723632812,660.8178100585938,-599.9779663085938,622.317626953125,-642.3385009765625,620.2318725585938,-651.2669067382812,618.7662963867188,-640.02783203125,681.9635620117188,-645.6441040039062,601.0542602539062,-628.08056640625,668.5535278320312,-588.994140625,608.1780395507812,-643.2330322265625,603.5308837890625,-640.356201171875,605.168701171875,-630.5910034179688,587.6459350585938,-618.7844848632812,669.7586669921875,-663.0515747070312,572.3773193359375,-609.4354248046875,530.951171875,-586.700439453125,580.3211669921875,-623.709228515625,660.571044921875,-677.9786376953125,655.8094482421875,-675.3193359375,712.1363525390625,-633.7816772460938,716.8258056640625,-722.6949462890625,675.2743530273438,-689.1818237304688,668.841796875,-684.9092407226562,687.4658813476562,-668.947509765625,664.69970703125,-681.056884765625,618.2742919921875,-638.9783935546875,668.5143432617188,-685.7822265625,688.4798583984375,-666.3580322265625,602.4016723632812,-638.4808349609375,675.8650512695312,-653.5250244140625,638.1052856445312,-613.0178833007812,739.4382934570312,-496.6310729980469,664.8333740234375,-681.333740234375,683.275634765625,-645.1051025390625,664.8670654296875,-681.182373046875,739.3228149414062,-496.57745361328125,669.3054809570312,-567.9576416015625,668.4085083007812,-685.93408203125,667.0158081054688,-558.9822998046875,655.385498046875,-675.8790893554688,661.4264526367188,-555.584228515625,729.3201904296875,-506.4114685058594,649.9069213867188,-547.6868896484375,719.7971801757812,-587.4153442382812,649.5180053710938,-547.8253173828125,644.1038208007812,-544.6259765625,656.5546264648438,-562.7843627929689,721.6819458007812,-591.074951171875,724.2174682617188,-592.3278198242188,655.391357421875,-675.905517578125,651.6068115234375,-560.2151489257811,639.6060180664062,-541.3467407226561,628.9552612304688,-534.2962646484375,722.2367553710938,-548.57275390625,722.4015502929688,-548.3654174804689,715.8988037109375,-607.7091064453125,729.1520385742188,-506.3561706542969,711.9965209960938,-632.8370971679688,682.3292236328125,-644.979736328125,655.4337158203125,-675.5344848632812,722.6883544921875,-547.6231689453125,737.6808471679688,-543.9939575195311,664.1589965820312,-609.1181030273438,636.9932250976562,-549.8764038085939,652.1256103515625,-558.88037109375,630.6459350585938,-545.1187744140625,713.9913330078125,-560.3145751953125,722.2763671875,-547.9833374023439
7,609.226806640625,-678.2973022460938,612.7503051757812,-673.4146118164062,596.6263427734375,-710.8421020507812,558.9053344726561,-754.341552734375,563.0753784179688,-725.4647216796875,660.8021850585938,-600.3107299804688,660.7935180664062,-600.1499633789062,622.4124145507812,-642.31298828125,620.1917724609375,-651.1170043945312,618.7029418945312,-639.9889526367188,681.9564819335938,-645.6934814453125,600.9945678710938,-628.1930541992188,668.5379028320312,-589.0110473632812,608.1630249023438,-643.21875,603.5349731445312,-640.3406372070312,605.3262939453125,-630.5800170898438,587.3490600585938,-618.5721435546875,669.847900390625,-662.8272705078125,572.4121704101562,-609.4050903320312,531.3015747070311,-586.828125,580.7318725585938,-624.1948852539062,660.4861450195312,-678.0648193359375,655.7886352539062,-675.6134643554688,712.292236328125,-633.7274169921875,716.6221313476562,-722.5634765625,675.4260864257812,-689.3413696289062,668.8638916015625,-685.1658935546875,687.692626953125,-669.1729125976562,664.7092895507812,-681.164794921875,618.1974487304688,-638.93896484375,668.4552612304688,-685.7034301757812,688.41357421875,-666.3787231445312,603.2655639648438,-638.9512939453125,675.8775024414062,-653.516357421875,638.1107177734375,-613.01318359375,739.3666381835938,-496.6136169433594,664.7908935546875,-681.3313598632812,683.5603637695312,-645.2188720703125,664.8917846679688,-681.190673828125,739.2450561523438,-496.5126953125,669.8696899414062,-568.2752075195312,668.362060546875,-686.0352172851562,667.8482666015625,-559.5996704101561,655.3643798828125,-675.9547119140625,661.3817749023438,-555.5634155273439,729.3212890625,-506.4065246582031,649.7915649414062,-547.6395263671875,719.7836303710938,-587.4114379882812,649.612548828125,-547.7218627929689,644.0289306640625,-544.5450439453125,656.4470825195312,-562.7410888671875,721.5704345703125,-591.0973510742188,724.2465209960938,-592.39208984375,655.4044799804688,-675.8784790039062,651.61572265625,-560.1472778320311,639.5250244140625,-541.1864013671875,628.9818115234375,-534.2044067382811,722.6448974609375,-548.385986328125,722.4008178710938,-548.3656616210939,715.9306640625,-607.6680908203125,729.1718139648438,-506.34173583984375,712.100830078125,-632.9099731445312,682.4512939453125,-645.206298828125,655.6282348632812,-675.7068481445312,722.6898803710938,-547.6267700195311,737.661865234375,-544.1316528320311,664.1730346679688,-608.9918823242188,636.933349609375,-549.8499145507811,652.1055908203125,-558.7554321289061,630.2921142578125,-544.89794921875,713.6682739257812,-560.3523559570311,722.2796630859375,-547.9886474609375
8,609.2425537109375,-678.2904052734375,612.7637939453125,-673.4168090820312,597.2141723632812,-710.0220336914062,559.0366821289061,-754.2081909179688,562.9048461914061,-725.3768310546875,660.8499145507812,-600.3091430664062,660.7988891601562,-600.1387329101562,622.375,-642.2266845703125,620.1703491210938,-651.0416870117188,618.4802856445312,-639.695556640625,682.1151123046875,-645.7464599609375,600.833984375,-628.1734008789062,668.4480590820312,-588.9978637695312,608.1802368164062,-643.1480712890625,603.5413818359375,-640.3324584960938,605.2992553710938,-630.572509765625,587.5558471679688,-618.7445678710938,669.6686401367188,-662.6914672851562,572.4439697265625,-609.287353515625,531.5689086914061,-587.0548706054688,580.7388916015625,-624.35693359375,660.4965209960938,-678.1636962890625,655.6307983398438,-675.6507568359375,712.2481689453125,-633.7321166992188,716.6605224609375,-722.642333984375,675.580810546875,-689.4968872070312,668.9244384765625,-685.1388549804688,687.6564331054688,-669.0140991210938,664.6616821289062,-681.2786254882812,618.1817016601562,-638.9555053710938,668.5316162109375,-685.7203979492188,688.41162109375,-666.3781127929688,603.2658081054688,-638.9466552734375,676.0764770507812,-653.5266723632812,638.12060546875,-613.014404296875,739.4434204101562,-496.6509094238281,664.7820434570312,-681.2384643554688,683.5633544921875,-645.2168579101562,664.8745727539062,-681.209228515625,739.2177124023438,-496.4930419921875,670.31298828125,-568.5225830078125,668.1535034179688,-685.8850708007812,667.5089111328125,-559.3532104492189,655.2943115234375,-676.0189208984375,661.8148803710938,-555.7429809570311,729.345947265625,-506.4136047363281,649.726318359375,-547.5419311523439,719.8969116210938,-587.6978149414062,649.5460205078125,-547.6564331054689,644.0368041992188,-544.4633178710939,656.3342895507812,-562.6281127929689,721.6148681640625,-591.114990234375,723.9302368164062,-592.4779052734375,655.3897094726562,-675.8802490234375,651.8124389648438,-560.3494262695311,639.4439086914062,-541.2119750976561,628.962158203125,-534.18798828125,722.7352294921875,-548.4954223632811,722.40380859375,-548.3676147460939,715.9026489257812,-607.6404418945312,729.2409057617188,-506.3721923828125,712.1495971679688,-632.9761962890625,682.3875122070312,-645.2259521484375,655.6450805664062,-675.7257080078125,722.6912841796875,-547.6185913085939,737.66552734375,-544.1663818359375,664.2756958007812,-608.89697265625,636.8189086914062,-549.5889282226561,652.0282592773438,-558.8298950195311,630.0011596679688,-544.74658203125,713.590087890625,-560.2899169921875,722.2885131835938,-547.9899291992189
9,609.2684936523438,-678.2969360351562,612.7431030273438,-673.38671875,597.7661743164062,-709.1494750976562,558.8212280273439,-754.526123046875,562.9829711914062,-725.4728393554688,660.9061279296875,-600.3034057617188,660.8400268554688,-600.0732421875,622.3472290039062,-642.2211303710938,619.994384765625,-650.9337768554688,618.2823486328125,-639.5476684570312,682.1688232421875,-645.7929077148438,600.8228759765625,-628.2944946289062,668.503662109375,-588.9901123046875,608.2574462890625,-643.0404052734375,602.8375854492188,-638.7904052734375,605.3073120117188,-630.526123046875,587.6670532226562,-618.9022216796875,669.5357666015625,-662.6608276367188,572.4647216796875,-609.2513427734375,531.8445434570311,-587.2714233398438,580.58544921875,-624.3493041992188,660.656982421875,-678.0084228515625,655.5774536132812,-675.681396484375,712.2669067382812,-633.8310546875,716.699951171875,-722.7294921875,675.7383422851562,-689.6580810546875,669.0004272460938,-685.1155395507812,687.60302734375,-668.89453125,664.5988159179688,-681.3794555664062,618.2432861328125,-639.0003051757812,668.7817993164062,-685.5243530273438,688.4081420898438,-666.3759155273438,603.2687377929688,-638.9449462890625,676.0079345703125,-653.5146484375,638.11328125,-613.0081176757812,739.4012451171875,-496.6474609375,664.7797241210938,-681.2304077148438,683.4844360351562,-645.1890258789062,664.8665771484375,-681.234375,739.2755126953125,-496.5057678222656,670.711669921875,-568.7476196289062,668.2633056640625,-685.9107055664062,667.26171875,-559.2211303710939,655.2652587890625,-676.1921997070312,661.7210083007812,-555.6700439453125,729.347412109375,-506.4098510742188,649.842529296875,-547.6654052734375,719.66015625,-587.9720458984375,649.5228271484375,-547.6234130859375,644.1051025390625,-544.5303955078125,656.5852661132812,-562.6073608398439,721.5234375,-591.1686401367188,724.0260620117188,-592.3580932617188,655.3652954101562,-675.8871459960938,651.8827514648438,-560.440185546875,639.3993530273438,-541.1697998046875,629.0143432617188,-534.148681640625,722.7069702148438,-548.4083862304689,722.4008178710938,-548.3667602539061,715.9835815429688,-607.75341796875,729.2858276367188,-506.4015197753906,712.3610229492188,-633.0771484375,682.372314453125,-645.29052734375,655.6561279296875,-675.7401733398438,722.6998901367188,-547.6080322265625,737.7160034179688,-544.25048828125,664.3651123046875,-608.6090698242188,636.8663330078125,-549.5565795898439,651.9790649414062,-558.8052368164061,629.7763671875,-544.6487426757811,713.5121459960938,-560.3446044921875,722.6845703125,-548.2908935546875
