,ti1_centroid_x,ti1_centroid_y,ti2_centroid_x,ti2_centroid_y,ti3_centroid_x,ti3_centroid_y,ti30_centroid_x,ti30_centroid_y,ti42_centroid_x,ti42_centroid_y,ti45_centroid_x,ti45_centroid_y,ti56_centroid_x,ti56_centroid_y,ti57_centroid_x,ti57_centroid_y,ti72_centroid_x,ti72_centroid_y,ti73_centroid_x,ti73_centroid_y,ti91_centroid_x,ti91_centroid_y,ti92_centroid_x,ti92_centroid_y,ti200_centroid_x,ti200_centroid_y,ti201_centroid_x,ti201_centroid_y,ti225_centroid_x,ti225_centroid_y,ti246_centroid_x,ti246_centroid_y,ti244_centroid_x,ti244_centroid_y,ti259_centroid_x,ti259_centroid_y,ti300_centroid_x,ti300_centroid_y,ti338_centroid_x,ti338_centroid_y,ti345_centroid_x,ti345_centroid_y,ti354_centroid_x,ti354_centroid_y,ti384_centroid_x,ti384_centroid_y,ti394_centroid_x,ti394_centroid_y,ti400_centroid_x,ti400_centroid_y,ti421_centroid_x,ti421_centroid_y,ti430_centroid_x,ti430_centroid_y,ti444_centroid_x,ti444_centroid_y,ti454_centroid_x,ti454_centroid_y,ti465_centroid_x,ti465_centroid_y,ti507_centroid_x,ti507_centroid_y,ti529_centroid_x,ti529_centroid_y,ti555_centroid_x,ti555_centroid_y,ti567_centroid_x,ti567_centroid_y,ti593_centroid_x,ti593_centroid_y,ti625_centroid_x,ti625_centroid_y,ti627_centroid_x,ti627_centroid_y,ti632_centroid_x,ti632_centroid_y,ti641_centroid_x,ti641_centroid_y,ti643_centroid_x,ti643_centroid_y,ti644_centroid_x,ti644_centroid_y,ti655_centroid_x,ti655_centroid_y,ti663_centroid_x,ti663_centroid_y,ti694_centroid_x,ti694_centroid_y,ti700_centroid_x,ti700_centroid_y,ti701_centroid_x,ti701_centroid_y,ti722_centroid_x,ti722_centroid_y,ti820_centroid_x,ti820_centroid_y,ti910_centroid_x,ti910_centroid_y,ti992_centroid_x,ti992_centroid_y
0,972.1747436523438,-1739.493408203125,1011.3704223632812,-1669.7999267578125,957.8663330078124,-1750.0357666015625,1053.2208251953123,-1625.360595703125,1034.1778564453123,-1645.543701171875,1045.57421875,-1673.4288330078125,1048.908203125,-1660.94287109375,1048.292236328125,-1666.8509521484375,977.6017456054688,-1731.298583984375,1041.3704833984377,-1684.5538330078125,1028.02880859375,-1700.3365478515625,946.27392578125,-1778.9244384765625,1028.4039306640623,-1699.7513427734375,1076.0357666015623,-1715.8934326171875,1041.687255859375,-1706.1903076171875,1049.1666259765623,-1710.166259765625,1047.739013671875,-1692.4945068359375,994.6694946289062,-1704.936279296875,964.2809448242188,-1751.28466796875,1002.4541625976562,-1693.7855224609375,944.9393310546876,-1779.8128662109375,1005.6197509765624,-1689.0384521484375,1041.7037353515623,-1707.1697998046875,965.0506591796876,-1749.5345458984375,1048.2763671875,-1666.1182861328125,1053.656982421875,-1614.741943359375,970.8018798828124,-1741.8980712890625,1053.1827392578123,-1590.346435546875,1056.9171142578123,-1589.141845703125,1048.7452392578123,-1665.658935546875,972.2869262695312,-1731.9237060546875,1053.9500732421877,-1614.4805908203125,991.1336669921876,-1710.45263671875,1053.1802978515623,-1624.1365966796875,1053.6651611328123,-1613.9447021484375,1078.5931396484377,-1566.63671875,1004.7459106445312,-1689.845703125,941.6765747070312,-1543.1251220703125,1054.4041748046877,-1613.537841796875,1087.6378173828123,-1570.315673828125,1104.2271728515623,-1567.1103515625,1033.5601806640623,-1646.474365234375,1079.541015625,-1550.3929443359375,1004.8011474609376,-1689.326416015625,1014.5798950195312,-1673.8990478515625,1053.76416015625,-1614.3541259765625,1047.7347412109377,-1665.8865966796875,930.674072265625,-1590.244384765625,1023.3798828125,-1583.6356201171875,1016.5932006835938,-1591.6341552734375
1,973.5167236328124,-1736.9400634765625,1010.4818725585938,-1671.3990478515625,955.8383178710938,-1753.3165283203125,1053.2281494140623,-1625.3673095703125,1033.219482421875,-1645.279052734375,1045.500244140625,-1673.2740478515625,1049.010009765625,-1660.9168701171875,1047.6553955078123,-1666.7005615234375,979.2279052734376,-1728.862060546875,1041.272216796875,-1684.544189453125,1028.0020751953123,-1700.3126220703125,946.230712890625,-1778.88330078125,1029.387939453125,-1697.8486328125,1076.05712890625,-1715.9051513671875,1041.7313232421877,-1706.2984619140625,1049.15673828125,-1710.16455078125,1047.7066650390623,-1692.493896484375,996.2898559570312,-1702.890380859375,965.5473022460938,-1749.419677734375,1003.7836303710938,-1691.4559326171875,944.9313354492188,-1779.7996826171875,1005.7982177734376,-1687.5111083984375,1041.63623046875,-1707.2252197265625,965.9668579101562,-1747.8905029296875,1048.150146484375,-1666.1531982421875,1053.672607421875,-1614.74462890625,971.931884765625,-1740.088134765625,1053.17041015625,-1590.3485107421875,1056.972412109375,-1589.132080078125,1047.907958984375,-1665.56884765625,971.9481201171876,-1732.9810791015625,1052.1884765625,-1614.7271728515625,992.6513671875,-1708.4822998046875,1053.1966552734377,-1624.1820068359375,1053.4466552734377,-1614.0740966796875,1078.6043701171877,-1566.6654052734375,1005.8223266601562,-1688.380859375,941.6876220703124,-1543.109619140625,1054.0643310546877,-1613.5537109375,1086.856201171875,-1570.451904296875,1104.2418212890623,-1567.1005859375,1033.4527587890623,-1646.4556884765625,1079.5230712890623,-1550.397705078125,1005.801513671875,-1687.9583740234375,1015.4635620117188,-1672.5784912109375,1053.77099609375,-1614.3363037109375,1047.7554931640623,-1665.712158203125,930.669677734375,-1590.23876953125,1022.9780883789062,-1583.82568359375,1016.6033935546876,-1591.63037109375
2,973.6357421875,-1737.010986328125,1009.8983154296876,-1672.4227294921875,954.5712280273438,-1755.0216064453125,1053.489501953125,-1625.400146484375,1032.9578857421877,-1645.3013916015625,1045.5770263671877,-1673.2357177734375,1048.9947509765623,-1660.9974365234375,1047.7239990234377,-1666.734130859375,979.83984375,-1727.9466552734375,1041.351318359375,-1684.51513671875,1028.0201416015623,-1700.315185546875,947.8903198242188,-1776.76708984375,1029.3935546875,-1697.8671875,1076.0570068359377,-1715.938232421875,1041.763671875,-1706.2545166015625,1049.14892578125,-1710.161376953125,1047.6917724609377,-1692.489501953125,996.2758178710938,-1702.89013671875,966.0476684570312,-1748.6424560546875,1005.4114379882812,-1689.981689453125,947.01708984375,-1776.6187744140625,1007.6609497070312,-1685.170166015625,1041.6109619140623,-1707.2904052734375,966.4229736328124,-1747.08642578125,1048.1451416015623,-1666.0953369140625,1052.87158203125,-1614.7232666015625,972.6653442382812,-1739.0994873046875,1053.1644287109377,-1590.34033203125,1057.02734375,-1589.169677734375,1047.900390625,-1665.725341796875,971.8822631835938,-1733.1497802734375,1052.187744140625,-1614.72314453125,993.4058837890624,-1707.552734375,1052.6219482421877,-1624.3089599609375,1052.567626953125,-1614.6651611328125,1078.4659423828123,-1566.7445068359375,1006.4742431640624,-1687.56201171875,941.7672729492188,-1543.0096435546875,1053.9462890625,-1613.6046142578125,1086.1893310546877,-1570.6785888671875,1104.24951171875,-1567.0985107421875,1033.4295654296877,-1646.391357421875,1079.4825439453123,-1550.46630859375,1006.2756958007812,-1687.0233154296875,1015.9526977539062,-1671.909423828125,1053.7520751953123,-1614.42236328125,1047.672607421875,-1665.8057861328125,930.6775512695312,-1590.246337890625,1022.5275268554688,-1583.9923095703125,1016.8486938476562,-1592.8031005859375
3,973.5438232421876,-1737.2733154296875,1009.3878784179688,-1673.498291015625,953.5282592773438,-1756.714111328125,1053.6263427734377,-1625.4561767578125,1033.2166748046877,-1645.5506591796875,1045.6636962890623,-1673.2864990234375,1048.98828125,-1660.839599609375,1047.9678955078123,-1666.6910400390625,980.5404052734376,-1726.9725341796875,1041.08642578125,-1684.3507080078125,1028.0047607421877,-1700.3074951171875,947.9144897460938,-1776.075439453125,1029.3829345703123,-1697.863525390625,1076.044189453125,-1715.9403076171875,1041.54345703125,-1706.7203369140625,1048.2650146484377,-1710.443115234375,1047.6846923828123,-1692.489990234375,998.537109375,-1700.209716796875,966.5869140625,-1747.4351806640625,1006.2542114257812,-1688.8626708984375,948.0689086914062,-1775.677978515625,1007.9237060546876,-1683.979736328125,1041.56494140625,-1707.321044921875,966.8753051757812,-1746.283203125,1048.178955078125,-1666.1500244140625,1052.8765869140623,-1614.728515625,973.2789916992188,-1738.177490234375,1052.987060546875,-1590.2030029296875,1057.019287109375,-1589.205078125,1047.3165283203123,-1665.68896484375,971.9338989257812,-1733.224609375,1052.099853515625,-1614.5826416015625,993.6552734375,-1707.2066650390625,1052.575439453125,-1624.4127197265625,1052.683837890625,-1614.291748046875,1078.2598876953123,-1566.7894287109375,1006.67578125,-1687.93212890625,941.7689208984376,-1543.0277099609375,1053.60693359375,-1613.7681884765625,1085.4990234375,-1570.76953125,1104.2620849609377,-1567.1009521484375,1033.411865234375,-1646.309326171875,1079.355712890625,-1550.4959716796875,1006.8921508789062,-1686.1165771484375,1016.992919921875,-1670.6943359375,1053.7095947265623,-1614.3931884765625,1047.83837890625,-1665.8546142578125,930.6742553710938,-1590.22412109375,1022.4107666015624,-1583.93603515625,1016.7322998046876,-1591.134765625
4,974.9029541015624,-1735.5294189453125,1008.7982788085938,-1674.5361328125,952.43017578125,-1758.315673828125,1053.5628662109377,-1625.4066162109375,1032.9342041015623,-1645.183349609375,1045.73583984375,-1673.2410888671875,1049.017333984375,-1660.964599609375,1047.99609375,-1666.5811767578125,981.2000122070312,-1726.07177734375,1041.088134765625,-1684.4105224609375,1027.9990234375,-1700.3126220703125,948.5281372070312,-1775.0848388671875,1029.3802490234377,-1697.8643798828125,1076.0391845703123,-1715.9471435546875,1041.5096435546877,-1706.9022216796875,1048.1824951171877,-1710.409912109375,1047.5506591796877,-1692.7740478515625,999.2959594726562,-1699.34912109375,967.2911987304688,-1746.3802490234375,1006.6846923828124,-1687.7015380859375,949.0482788085938,-1774.7174072265625,1008.3284301757812,-1683.051025390625,1041.5518798828123,-1707.2369384765625,967.3175659179688,-1745.48876953125,1048.2166748046877,-1666.14697265625,1052.87890625,-1614.7344970703125,973.7905883789062,-1737.35693359375,1052.99365234375,-1590.0865478515625,1057.1556396484377,-1589.2939453125,1047.5093994140623,-1665.793701171875,972.4135131835938,-1733.3492431640625,1052.13671875,-1614.62158203125,994.4983520507812,-1705.985107421875,1052.8179931640623,-1624.4769287109375,1052.043212890625,-1614.7294921875,1078.158447265625,-1566.7149658203125,1006.7845458984376,-1687.1409912109375,941.7691040039062,-1543.0806884765625,1053.532470703125,-1613.814208984375,1084.8043212890623,-1570.9239501953125,1100.9259033203123,-1568.1361083984375,1033.8709716796877,-1646.1094970703125,1079.26806640625,-1550.5343017578125,1007.396240234375,-1685.3372802734375,1017.4695434570312,-1669.34033203125,1053.69873046875,-1614.3804931640625,1047.859130859375,-1665.854736328125,930.5905151367188,-1589.9625244140625,1022.0885620117188,-1584.0574951171875,1015.7642211914062,-1589.2088623046875
5,975.3187866210938,-1735.1331787109375,1008.4385375976562,-1675.331298828125,951.3365478515624,-1759.9825439453125,1053.4739990234377,-1625.361083984375,1033.429443359375,-1645.8929443359375,1045.7532958984377,-1673.164794921875,1049.0966796875,-1660.9542236328125,1047.9849853515623,-1666.50439453125,981.736083984375,-1725.071533203125,1041.13134765625,-1684.4208984375,1028.01318359375,-1700.3116455078125,949.1774291992188,-1774.1043701171875,1029.3040771484377,-1697.99755859375,1076.2982177734377,-1716.0794677734375,1041.4825439453123,-1707.0103759765625,1048.1209716796877,-1710.3729248046875,1047.5111083984377,-1692.9783935546875,999.7206420898438,-1698.1168212890625,968.0452880859376,-1745.389892578125,1007.417724609375,-1686.7772216796875,949.9268188476562,-1773.7325439453125,1008.8563232421876,-1682.1573486328125,1041.494384765625,-1707.2108154296875,967.775390625,-1744.693115234375,1048.1885986328123,-1666.1392822265625,1052.886474609375,-1614.734130859375,974.44189453125,-1736.3341064453125,1052.9879150390623,-1590.093505859375,1057.2349853515623,-1589.335205078125,1047.4107666015623,-1665.798583984375,972.0068969726562,-1733.4866943359375,1052.1627197265623,-1614.6290283203125,994.693115234375,-1705.345947265625,1052.7657470703123,-1624.4976806640625,1051.7962646484377,-1614.7901611328125,1078.0693359375,-1566.5455322265625,1007.184814453125,-1686.560791015625,941.99658203125,-1543.1783447265625,1053.4521484375,-1613.9942626953125,1084.144775390625,-1571.0718994140625,1100.9171142578123,-1568.13232421875,1033.847900390625,-1645.8988037109375,1079.626220703125,-1550.44189453125,1007.9281616210938,-1684.574951171875,1018.012451171875,-1668.582763671875,1053.72314453125,-1614.3524169921875,1047.872802734375,-1665.8538818359375,930.4744262695312,-1590.1419677734375,1022.0270385742188,-1584.09619140625,1015.0132446289062,-1588.9052734375
6,975.75048828125,-1734.7515869140625,1007.8067626953124,-1676.588623046875,950.28271484375,-1761.7020263671875,1053.6240234375,-1625.425048828125,1033.5660400390623,-1646.06494140625,1045.728271484375,-1673.1251220703125,1049.10986328125,-1660.8564453125,1047.98193359375,-1666.4383544921875,982.4740600585938,-1723.9813232421875,1041.157958984375,-1684.4410400390625,1028.0157470703123,-1700.3154296875,950.2567749023438,-1773.0555419921875,1029.3045654296877,-1698.107421875,1076.4681396484377,-1716.123779296875,1041.4913330078123,-1707.1279296875,1047.8170166015623,-1710.6807861328125,1047.5137939453123,-1692.9837646484375,1000.1818237304688,-1697.2896728515625,968.7715454101562,-1744.395751953125,1007.8426513671876,-1685.6148681640625,950.3705444335938,-1772.47509765625,1009.2153930664062,-1681.6171875,1041.501708984375,-1707.24853515625,968.2353515625,-1743.8939208984375,1047.9146728515623,-1666.10986328125,1052.883056640625,-1614.7340087890625,975.0633544921876,-1735.36767578125,1053.0462646484377,-1590.0191650390625,1057.1961669921877,-1589.21826171875,1047.9453125,-1665.99609375,971.8185424804688,-1733.6988525390625,1052.1256103515623,-1614.6380615234375,995.0376586914062,-1704.044189453125,1052.7022705078123,-1624.5853271484375,1051.611083984375,-1614.8135986328125,1078.2303466796877,-1566.5885009765625,1007.5591430664062,-1685.9393310546875,942.1262817382812,-1543.2255859375,1053.1116943359377,-1614.0460205078125,1083.223388671875,-1571.252197265625,1100.915283203125,-1568.1497802734375,1033.9383544921877,-1645.7894287109375,1079.38037109375,-1550.579345703125,1008.5072631835938,-1683.6854248046875,1017.9267578125,-1668.0137939453125,1053.7445068359377,-1614.3514404296875,1047.872802734375,-1665.8660888671875,930.525634765625,-1590.0595703125,1021.8862915039062,-1584.0985107421875,1014.4007568359376,-1587.24365234375
7,976.1817626953124,-1734.3668212890625,1007.2825927734376,-1677.4815673828125,949.238525390625,-1763.330078125,1053.6759033203123,-1625.4320068359375,1033.428955078125,-1646.021240234375,1045.6568603515623,-1673.0498046875,1049.1529541015623,-1660.87255859375,1047.9310302734377,-1666.409912109375,983.2233276367188,-1722.79052734375,1041.19091796875,-1684.435546875,1028.0216064453123,-1700.3250732421875,951.0120849609376,-1772.07763671875,1029.37109375,-1698.0689697265625,1076.48974609375,-1716.114013671875,1041.671142578125,-1706.7158203125,1047.8912353515623,-1710.6605224609375,1047.4200439453123,-1693.1328125,1000.786865234375,-1696.36181640625,969.4130859375,-1743.38232421875,1008.3126220703124,-1684.939208984375,950.947021484375,-1771.2916259765625,1009.814208984375,-1680.6282958984375,1041.5101318359377,-1707.2435302734375,968.6864624023438,-1743.09228515625,1047.7586669921877,-1666.047607421875,1053.3472900390623,-1614.7998046875,975.6962280273438,-1734.3697509765625,1053.04736328125,-1590.01123046875,1057.2276611328123,-1589.2379150390625,1047.6182861328123,-1665.9356689453125,971.66552734375,-1733.8739013671875,1052.09716796875,-1614.642822265625,995.6993408203124,-1703.156005859375,1052.4847412109377,-1624.596923828125,1051.6331787109377,-1615.0867919921875,1078.3365478515623,-1566.580322265625,1007.9435424804688,-1685.219482421875,942.572998046875,-1543.4149169921875,1052.955810546875,-1614.284423828125,1082.32861328125,-1571.4306640625,1100.902587890625,-1568.161376953125,1033.949462890625,-1645.7679443359375,1079.3992919921877,-1550.5802001953125,1009.0560913085938,-1682.9483642578125,1018.125244140625,-1667.362548828125,1053.7066650390623,-1614.3282470703125,1047.883056640625,-1665.8529052734375,930.4199829101562,-1590.162353515625,1021.7526245117188,-1584.171875,1014.0052490234376,-1586.874267578125
8,976.6074829101562,-1733.973876953125,1006.8485717773438,-1678.3299560546875,948.376953125,-1764.6453857421875,1053.618896484375,-1625.4451904296875,1033.5426025390623,-1646.0745849609375,1045.659423828125,-1673.039306640625,1049.1500244140623,-1660.8031005859375,1047.85791015625,-1666.3651123046875,983.9628295898438,-1721.6834716796875,1041.1824951171877,-1684.43701171875,1028.0498046875,-1700.3348388671875,951.8213500976562,-1771.13037109375,1029.3642578125,-1698.0643310546875,1076.5133056640623,-1716.10400390625,1041.59619140625,-1706.9130859375,1047.9041748046877,-1710.7357177734375,1047.42236328125,-1693.138671875,1001.4678344726562,-1695.392333984375,970.0336303710938,-1742.370361328125,1008.7642211914062,-1684.233642578125,951.6138305664062,-1770.1773681640625,1010.1952514648438,-1680.03466796875,1041.519287109375,-1707.258544921875,969.1322021484376,-1742.2884521484375,1047.40234375,-1665.9248046875,1053.3321533203123,-1614.81884765625,976.3123168945312,-1733.388916015625,1053.02197265625,-1590.0260009765625,1057.2332763671877,-1589.207763671875,1047.688232421875,-1665.980224609375,971.5975341796876,-1734.0760498046875,1052.1142578125,-1614.662841796875,996.5704956054688,-1701.86865234375,1052.2117919921877,-1624.6700439453125,1051.605224609375,-1615.27197265625,1078.140380859375,-1566.58642578125,1008.5379638671876,-1684.31298828125,942.5612182617188,-1543.4227294921875,1052.6986083984377,-1614.3209228515625,1081.486572265625,-1571.5975341796875,1100.884033203125,-1568.1669921875,1034.197265625,-1645.744873046875,1079.43505859375,-1550.566162109375,1009.5187377929688,-1682.1759033203125,1018.2683715820312,-1666.6561279296875,1053.645263671875,-1614.3253173828125,1047.9283447265623,-1665.843017578125,930.8239135742188,-1590.239990234375,1021.5789184570312,-1584.19091796875,1013.5034790039062,-1585.8741455078125
9,977.0392456054688,-1733.583984375,1006.2864379882812,-1679.2034912109375,947.4434204101562,-1766.099609375,1053.5535888671877,-1625.349853515625,1033.60302734375,-1646.0357666015625,1045.6541748046877,-1673.0477294921875,1049.16552734375,-1660.8544921875,1047.88623046875,-1666.258544921875,984.5972290039062,-1720.7928466796875,1041.1910400390623,-1684.4268798828125,1028.06005859375,-1700.329345703125,952.5795288085938,-1770.1326904296875,1029.6871337890623,-1698.3763427734375,1076.5430908203123,-1716.1129150390625,1041.5223388671877,-1707.0308837890625,1047.698974609375,-1710.837158203125,1047.437255859375,-1693.1495361328125,1002.14306640625,-1694.311279296875,970.6926879882812,-1741.3865966796875,1009.3793334960938,-1683.2603759765625,952.3892211914062,-1769.13818359375,1010.321533203125,-1679.8699951171875,1041.52783203125,-1707.2662353515625,969.5789184570312,-1741.4945068359375,1047.0694580078123,-1665.821044921875,1053.4908447265623,-1614.87890625,976.9973754882812,-1732.492431640625,1053.1414794921877,-1590.285400390625,1057.1016845703123,-1589.1322021484375,1047.7528076171877,-1666.015869140625,971.4844360351562,-1734.2646484375,1052.101806640625,-1614.6182861328125,997.3009033203124,-1700.9913330078125,1052.5789794921877,-1624.624267578125,1051.5421142578123,-1615.50341796875,1078.1734619140623,-1566.65283203125,1008.9130859375,-1683.6580810546875,942.5484619140624,-1543.4442138671875,1052.464599609375,-1614.2877197265625,1080.6768798828123,-1571.758056640625,1100.87939453125,-1568.1683349609375,1034.34521484375,-1645.7314453125,1079.473876953125,-1550.5531005859375,1009.9715576171876,-1681.2218017578125,1018.5941772460938,-1665.8994140625,1053.5802001953123,-1614.35888671875,1047.9534912109377,-1665.895751953125,931.3543701171876,-1590.5218505859375,1021.53369140625,-1584.2022705078125,1013.05029296875,-1585.0594482421875
